Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_M,LATITUDE,LONGITUDE,SAMPLING_DATE,TIME_ZONE,SAMPLE_DEPTH_M,DEPTH_CODE,MEDIUM,SAMPLE_TYPE,QC_TYPE,SAMPLE_ID,ANL_CODE_1,ANALYTE_1,VALUE_1,UNITS_1,FRACTION_1,METHOD_1,RESULT_REMARK_1,ANL_CODE_2,ANALYTE_2,VALUE_2,UNITS_2,FRACTION_2,METHOD_2,RESULT_REMARK_2,ANL_CODE_3,ANALYTE_3,VALUE_3,UNITS_3,FRACTION_3,METHOD_3,RESULT_REMARK_3,ANL_CODE_4,ANALYTE_4,VALUE_4,UNITS_4,FRACTION_4,METHOD_4,RESULT_REMARK_4,ANL_CODE_5,ANALYTE_5,VALUE_5,UNITS_5,FRACTION_5,METHOD_5,RESULT_REMARK_5,
"60","2023","April    ","Spring","Erie","ER2311","E036A23","ER36","22.2000","41.935067","-81.478217","2023/04/15 19:55","GMT","22.5000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GE01S51","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","91.2","mg/l","Total/Bulk","LG500","","Cond","Conductivity","266.2","umho/cm","Total/Bulk","LG500","","pH","pH","8.1","none","Total/Bulk","LG500","","Temp","Temperature","4.25","C","Not applicable","NA","","Turb","Turbidity","5.47","NTU","Total/Bulk","LG500","",
"61","2023","April    ","Spring","Erie","ER2311","E037A23","ER37","23.1000","42.109950","-81.574467","2023/04/15 21:52","GMT","2.1000","Surface","surface water","INSITU_MEAS","routine field sample","23GE01S61","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","95.7","mg/l","Total/Bulk","LG500","","Cond","Conductivity","271.6","umho/cm","Total/Bulk","LG500","","pH","pH","8.13","none","Total/Bulk","LG500","","Temp","Temperature","6.04","C","Not applicable","NA","","Turb","Turbidity","3.93","NTU","Total/Bulk","LG500","",
"62","2023","April    ","Spring","Erie","ER2311","E037A23","ER37","23.1000","42.109950","-81.574467","2023/04/15 21:52","GMT","12.2000","Middle Depth","surface water","INSITU_MEAS","routine field sample","23GE01S63","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.5","mg/l","Total/Bulk","LG500","","Cond","Conductivity","271.9","umho/cm","Total/Bulk","LG500","","pH","pH","8.14","none","Total/Bulk","LG500","","Temp","Temperature","4.21","C","Not applicable","NA","","Turb","Turbidity","3.99","NTU","Total/Bulk","LG500","",
"63","2023","April    ","Spring","Erie","ER2311","E037A23","ER37","23.1000","42.109950","-81.574467","2023/04/15 21:52","GMT","5.0000","Five Meter","surface water","INSITU_MEAS","routine field sample","23GE01S6A","Temp","Temperature","5.24","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"64","2023","April    ","Spring","Erie","ER2311","E037A23","ER37","23.1000","42.109950","-81.574467","2023/04/15 21:52","GMT","23.5000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GE01S71","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.1","mg/l","Total/Bulk","LG500","","Cond","Conductivity","272.5","umho/cm","Total/Bulk","LG500","","pH","pH","8.14","none","Total/Bulk","LG500","","Temp","Temperature","4.06","C","Not applicable","NA","","Turb","Turbidity","3.78","NTU","Total/Bulk","LG500","",
"65","2023","April    ","Spring","Erie","ER2311","E038A23","ER38","20.8000","42.281317","-81.671933","2023/04/15 23:12","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GE01S81","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","88","mg/l","Total/Bulk","LG500","","Cond","Conductivity","268.8","umho/cm","Total/Bulk","LG500","","pH","pH","8.17","none","Total/Bulk","LG500","","Temp","Temperature","6.10","C","Not applicable","NA","","Turb","Turbidity","3.51","NTU","Total/Bulk","LG500","",
"66","2023","April    ","Spring","Erie","ER2311","E038A23","ER38","20.8000","42.281317","-81.671933","2023/04/15 23:12","GMT","11.1000","Middle Depth","surface water","INSITU_MEAS","routine field sample","23GE01S83","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","87.1","mg/l","Total/Bulk","LG500","","Cond","Conductivity","268.2","umho/cm","Total/Bulk","LG500","","pH","pH","8.06","none","Total/Bulk","LG500","","Temp","Temperature","13.24","C","Not applicable","NA","","Turb","Turbidity","3.46","NTU","Total/Bulk","LG500","",
"67","2023","April    ","Spring","Erie","ER2311","E038A23","ER38","20.8000","42.281317","-81.671933","2023/04/15 23:12","GMT","5.1000","Five Meter","surface water","INSITU_MEAS","routine field sample","23GE01S8A","Temp","Temperature","5.01","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"68","2023","April    ","Spring","Erie","ER2311","E038A23","ER38","20.8000","42.281317","-81.671933","2023/04/15 23:12","GMT","21.2000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GE01S91","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","87","mg/l","Total/Bulk","LG500","","Cond","Conductivity","268.3","umho/cm","Total/Bulk","LG500","","pH","pH","8.09","none","Total/Bulk","LG500","","Temp","Temperature","4.26","C","Not applicable","NA","","Turb","Turbidity","3.81","NTU","Total/Bulk","LG500","",
"69","2023","April    ","Spring","Erie","ER2311","E78MA23","ER78M","21.9000","42.115517","-81.249150","2023/04/16 04:19","GMT","22.3000","Bottom Minus","surface water","INSITU_MEAS","lab duplicate","23GE02C11","Temp","Temperature","4.22","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"70","2023","April    ","Spring","Erie","ER2311","E78MA23","ER78M","21.9000","42.115517","-81.249150","2023/04/16 04:19","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","23GE02I12","Temp","Temperature","4.22","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"71","2023","April    ","Spring","Erie","ER2311","E030A23","ER30","19.7000","42.253683","-81.205433","2023/04/16 01:32","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","23GE02I32","Temp","Temperature","4.24","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"72","2023","April    ","Spring","Erie","ER2311","E031A23","ER31","20.8000","42.253683","-81.107017","2023/04/16 02:59","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","23GE02I52","Temp","Temperature","4.63","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"73","2023","April    ","Spring","Erie","ER2311","E032A23","ER32","21.2000","42.081533","-81.012317","2023/04/16 05:44","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","23GE02I72","Temp","Temperature","4.39","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"74","2023","April    ","Spring","Erie","ER2311","E058A23","ER58","7.5000","41.685667","-82.933300","2023/04/15 03:37","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","23GE02I92","Temp","Temperature","6.94","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"75","2023","April    ","Spring","Erie","ER2311","E78MA23","ER78M","21.9000","42.115517","-81.249150","2023/04/16 04:19","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GE02S01","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","89.1","mg/l","Total/Bulk","LG500","","Cond","Conductivity","271.9","umho/cm","Total/Bulk","LG500","","pH","pH","8.16","none","Total/Bulk","LG500","","Temp","Temperature","6.51","C","Not applicable","NA","","Turb","Turbidity","4.87","NTU","Total/Bulk","LG500","",
"76","2023","April    ","Spring","Erie","ER2311","E78MA23","ER78M","21.9000","42.115517","-81.249150","2023/04/16 04:19","GMT","5.0000","Five Meter","surface water","INSITU_MEAS","routine field sample","23GE02S02","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","91.2","mg/l","Total/Bulk","LG500","","Cond","Conductivity","270.8","umho/cm","Total/Bulk","LG500","","pH","pH","8.14","none","Total/Bulk","LG500","","Temp","Temperature","6.51","C","Not applicable","NA","","Turb","Turbidity","4.68","NTU","Total/Bulk","LG500","",
"77","2023","April    ","Spring","Erie","ER2311","E78MA23","ER78M","21.9000","42.115517","-81.249150","2023/04/16 04:19","GMT","10.1000","Ten Meter","surface water","INSITU_MEAS","routine field sample","23GE02S03","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","86.5","mg/l","Total/Bulk","LG500","","Cond","Conductivity","269","umho/cm","Total/Bulk","LG500","","pH","pH","8.06","none","Total/Bulk","LG500","","Temp","Temperature","5.41","C","Not applicable","NA","","Turb","Turbidity","4.62","NTU","Total/Bulk","LG500","",
"78","2023","April    ","Spring","Erie","ER2311","E78MA23","ER78M","21.9000","42.115517","-81.249150","2023/04/16 04:19","GMT","22.3000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GE02S11","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","85.1","mg/l","Total/Bulk","LG500","","Cond","Conductivity","270.6","umho/cm","Total/Bulk","LG500","","pH","pH","8.07","none","Total/Bulk","LG500","","Temp","Temperature","4.22","C","Not applicable","NA","","Turb","Turbidity","5.13","NTU","Total/Bulk","LG500","",
"79","2023","April    ","Spring","Erie","ER2311","E030A23","ER30","19.7000","42.253683","-81.205433","2023/04/16 01:32","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GE02S21","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","89.6","mg/l","Total/Bulk","LG500","","Cond","Conductivity","270.2","umho/cm","Total/Bulk","LG500","","pH","pH","7.66","none","Total/Bulk","LG500","","Temp","Temperature","8.12","C","Not applicable","NA","","Turb","Turbidity","4.9","NTU","Total/Bulk","LG500","",
"80","2023","April    ","Spring","Erie","ER2311","E030A23","ER30","19.7000","42.253683","-81.205433","2023/04/16 01:32","GMT","10.5000","Middle Depth","surface water","INSITU_MEAS","routine field sample","23GE02S23","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","90.6","mg/l","Total/Bulk","LG500","","Cond","Conductivity","272.3","umho/cm","Total/Bulk","LG500","","pH","pH","7.68","none","Total/Bulk","LG500","","Temp","Temperature","4.30","C","Not applicable","NA","","Turb","Turbidity","4.64","NTU","Total/Bulk","LG500","",
"81","2023","April    ","Spring","Erie","ER2311","E030A23","ER30","19.7000","42.253683","-81.205433","2023/04/16 01:32","GMT","5.0000","Five Meter","surface water","INSITU_MEAS","routine field sample","23GE02S2A","Temp","Temperature","4.96","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"82","2023","April    ","Spring","Erie","ER2311","E030A23","ER30","19.7000","42.253683","-81.205433","2023/04/16 01:32","GMT","20.2000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GE02S31","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","89.3","mg/l","Total/Bulk","LG500","","Cond","Conductivity","271.5","umho/cm","Total/Bulk","LG500","","pH","pH","7.9","none","Total/Bulk","LG500","","Temp","Temperature","4.24","C","Not applicable","NA","","Turb","Turbidity","4.78","NTU","Total/Bulk","LG500","",
"83","2023","April    ","Spring","Erie","ER2311","E031A23","ER31","20.8000","42.253683","-81.107017","2023/04/16 02:59","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GE02S41","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","87.9","mg/l","Total/Bulk","LG500","","Cond","Conductivity","266.9","umho/cm","Total/Bulk","LG500","","pH","pH","8.15","none","Total/Bulk","LG500","","Temp","Temperature","5.09","C","Not applicable","NA","","Turb","Turbidity","4.55","NTU","Total/Bulk","LG500","",
"84","2023","April    ","Spring","Erie","ER2311","E031A23","ER31","20.8000","42.253683","-81.107017","2023/04/16 02:59","GMT","11.1000","Middle Depth","surface water","INSITU_MEAS","routine field sample","23GE02S43","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","87.3","mg/l","Total/Bulk","LG500","","Cond","Conductivity","267.2","umho/cm","Total/Bulk","LG500","","pH","pH","8.13","none","Total/Bulk","LG500","","Temp","Temperature","4.45","C","Not applicable","NA","","Turb","Turbidity","4.68","NTU","Total/Bulk","LG500","",
"85","2023","April    ","Spring","Erie","ER2311","E031A23","ER31","20.8000","42.253683","-81.107017","2023/04/16 02:59","GMT","5.0000","Five Meter","surface water","INSITU_MEAS","routine field sample","23GE02S4A","Temp","Temperature","4.53","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"86","2023","April    ","Spring","Erie","ER2311","E031A23","ER31","20.8000","42.253683","-81.107017","2023/04/16 02:59","GMT","21.3000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GE02S51","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","90","mg/l","Total/Bulk","LG500","","Cond","Conductivity","267.1","umho/cm","Total/Bulk","LG500","","pH","pH","8.09","none","Total/Bulk","LG500","","Temp","Temperature","4.63","C","Not applicable","NA","","Turb","Turbidity","5.17","NTU","Total/Bulk","LG500","",
"87","2023","April    ","Spring","Erie","ER2311","E032A23","ER32","21.2000","42.081533","-81.012317","2023/04/16 05:44","GMT","1.9000","Surface","surface water","INSITU_MEAS","routine field sample","23GE02S61","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","83.4","mg/l","Total/Bulk","LG500","","Cond","Conductivity","258","umho/cm","Total/Bulk","LG500","","pH","pH","8.08","none","Total/Bulk","LG500","","Temp","Temperature","6.01","C","Not applicable","NA","","Turb","Turbidity","4.3","NTU","Total/Bulk","LG500","",
"88","2023","April    ","Spring","Erie","ER2311","E032A23","ER32","21.2000","42.081533","-81.012317","2023/04/16 05:44","GMT","11.7000","Middle Depth","surface water","INSITU_MEAS","routine field sample","23GE02S63","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","85.5","mg/l","Total/Bulk","LG500","","Cond","Conductivity","259.8","umho/cm","Total/Bulk","LG500","","pH","pH","8.21","none","Total/Bulk","LG500","","Temp","Temperature","5.10","C","Not applicable","NA","","Turb","Turbidity","4.05","NTU","Total/Bulk","LG500","",
"89","2023","April    ","Spring","Erie","ER2311","E032A23","ER32","21.2000","42.081533","-81.012317","2023/04/16 05:44","GMT","5.0000","Five Meter","surface water","INSITU_MEAS","routine field sample","23GE02S6A","Temp","Temperature","5.72","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"90","2023","April    ","Spring","Erie","ER2311","E032A23","ER32","21.2000","42.081533","-81.012317","2023/04/16 05:44","GMT","21.5000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GE02S71","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","88.2","mg/l","Total/Bulk","LG500","","Cond","Conductivity","260.7","umho/cm","Total/Bulk","LG500","","pH","pH","8.09","none","Total/Bulk","LG500","","Temp","Temperature","4.39","C","Not applicable","NA","","Turb","Turbidity","4.25","NTU","Total/Bulk","LG500","",
"91","2023","April    ","Spring","Erie","ER2311","E058A23","ER58","7.5000","41.685667","-82.933300","2023/04/15 03:37","GMT","2.1000","Surface","surface water","INSITU_MEAS","routine field sample","23GE02S81","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","83.9","mg/l","Total/Bulk","LG500","","Cond","Conductivity","254.4","umho/cm","Total/Bulk","LG500","","pH","pH","8.25","none","Total/Bulk","LG500","","Temp","Temperature","9.64","C","Not applicable","NA","","Turb","Turbidity","6.79","NTU","Total/Bulk","LG500","",
"92","2023","April    ","Spring","Erie","ER2311","E058A23","ER58","7.5000","41.685667","-82.933300","2023/04/15 03:37","GMT","5.0000","Middle Depth","surface water","INSITU_MEAS","routine field sample","23GE02S83","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","83.6","mg/l","Total/Bulk","LG500","","Cond","Conductivity","257","umho/cm","Total/Bulk","LG500","","pH","pH","8.1","none","Total/Bulk","LG500","","Temp","Temperature","7.43","C","Not applicable","NA","","Turb","Turbidity","7.12","NTU","Total/Bulk","LG500","",
"93","2023","April    ","Spring","Erie","ER2311","E058A23","ER58","7.5000","41.685667","-82.933300","2023/04/15 03:37","GMT","8.8000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GE02S91","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","82.9","mg/l","Total/Bulk","LG500","","Cond","Conductivity","256.8","umho/cm","Total/Bulk","LG500","","pH","pH","8.13","none","Total/Bulk","LG500","","Temp","Temperature","6.94","C","Not applicable","NA","","Turb","Turbidity","6.96","NTU","Total/Bulk","LG500","",
"94","2023","April    ","Spring","Erie","ER2311","E059A23","ER59","6.0000","41.726983","-83.150583","2023/04/15 02:20","GMT","7.4000","Bottom Minus","surface water","INSITU_MEAS","lab duplicate","23GE03C11","Temp","Temperature","8.14","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"95","2023","April    ","Spring","Erie","ER2311","E91MA23","ER91M","8.7000","41.840267","-82.915033","2023/04/15 04:48","GMT","5.5000","Middle Depth","surface water","INSITU_MEAS","lab duplicate","23GE03C63","Temp","Temperature","7.48","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"96","2023","April    ","Spring","Erie","ER2311","E059A23","ER59","6.0000","41.726983","-83.150583","2023/04/15 02:20","GMT","1.9000","Surface","surface water","INSITU_MEAS","field duplicate","23GE03D01","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","85.4","mg/l","Total/Bulk","LG500","Field Duplicate, failed","Cond","Conductivity","298","umho/cm","Total/Bulk","LG500","","pH","pH","8.18","none","Total/Bulk","LG500","","Temp","Temperature","10.30","C","Not applicable","NA","","Turb","Turbidity","4.96","NTU","Total/Bulk","LG500","",
"97","2023","April    ","Spring","Erie","ER2311","E059A23","ER59","6.0000","41.726983","-83.150583","2023/04/15 02:20","GMT","7.4000","Bottom Minus","surface water","INSITU_MEAS","field duplicate","23GE03D11","Temp","Temperature","8.14","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"98","2023","April    ","Spring","Erie","ER2311","E059A23","ER59","6.0000","41.726983","-83.150583","2023/04/15 02:20","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","23GE03I12","Temp","Temperature","8.14","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
